,stop_id,difference,actual_time,departure_time,stop_name,stop_lat,stop_lon
170,905526,420,4/7/2018 14:15,2:08:00 PM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
171,905526,480,4/7/2018 16:16,4:08:00 PM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
172,905526,120,4/7/2018 18:10,6:08:00 PM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
173,905526,-60,4/7/2018 7:27,7:28:00 AM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
174,905526,120,4/7/2018 9:30,9:28:00 AM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
175,905526,540,4/7/2018 15:37,3:28:00 PM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
176,905526,600,4/7/2018 17:38,5:28:00 PM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
177,905526,180,4/7/2018 21:33,9:30:00 PM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
178,905526,120,4/7/2018 15:50,3:48:00 PM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
179,905526,-60,4/7/2018 21:49,9:50:00 PM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
180,905526,60,4/8/2018 1:11,1:10:00 AM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
181,905526,180,4/7/2018 10:31,10:28:00 AM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
182,905526,60,4/7/2018 12:29,12:28:00 PM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
183,905526,600,4/7/2018 14:38,2:28:00 PM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
184,905526,120,4/7/2018 18:30,6:28:00 PM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
185,900481,-94,4/7/2018 6:49,6:50:00 AM,PIEDMONT RD NE @ E PACES FERRY RD NE,33.839531,-84.369377
186,900481,86,4/7/2018 14:52,2:50:00 PM,PIEDMONT RD NE @ E PACES FERRY RD NE,33.839531,-84.369377
187,900481,26,4/7/2018 9:11,9:10:00 AM,PIEDMONT RD NE @ E PACES FERRY RD NE,33.839531,-84.369377
188,900481,326,4/7/2018 13:16,1:10:00 PM,PIEDMONT RD NE @ E PACES FERRY RD NE,33.839531,-84.369377
189,900481,926,4/7/2018 15:26,3:10:00 PM,PIEDMONT RD NE @ E PACES FERRY RD NE,33.839531,-84.369377
190,900481,386,4/7/2018 14:17,2:10:00 PM,PIEDMONT RD NE @ E PACES FERRY RD NE,33.839531,-84.369377
191,900481,446,4/7/2018 16:18,4:10:00 PM,PIEDMONT RD NE @ E PACES FERRY RD NE,33.839531,-84.369377
192,900481,112,4/7/2018 21:34,9:32:00 PM,PIEDMONT RD NE @ E PACES FERRY RD NE,33.839531,-84.369377
193,900481,112,4/7/2018 23:14,11:12:00 PM,PIEDMONT RD NE @ E PACES FERRY RD NE,33.839531,-84.369377
194,900481,-34,4/7/2018 19:50,7:50:00 PM,PIEDMONT RD NE @ E PACES FERRY RD NE,33.839531,-84.369377
195,900481,-68,4/7/2018 21:51,9:52:00 PM,PIEDMONT RD NE @ E PACES FERRY RD NE,33.839531,-84.369377
